,name,2-7 keV Chandra,0.5-7 keV Chandra,1.2-2 keV Chandra,0.5-1.2 keV Chandra,0.2-0.5 keV Chandra,0.3-8 keV (Chandra),0.5-2 keV (Chandra),FUV (GALEX) AB,NUV (GALEX) AB,u (SDSS PSF) AB,g (SDSS PSF) AB,r (SDSS PSF) AB,i (SDSS PSF) AB,z (SDSS PSF) AB,W1 (WISE),W2 (WISE),W3 (WISE),W4 (WISE),2-10 keV (XMM),4.5 microns (IRAC),8.0 microns (IRAC),24 microns (MIPS),J (2MASS/CTIO),H (2MASS/CTIO),K_s (2MASS/CTIO),0.5-8 keV (Chandra),3.6 microns (IRAC),5.8 microns (IRAC),1-2 keV (Chandra)
5674,2CXO J104406.3+590205,1.2177e-15,2.31335e-14,6.420300000000001e-15,3.4643999999999997e-15,1.44685e-14,3.35e-14,9.23e-15,24.9557,23.59545,22.62166666666667,21.579,21.155333333333328,20.737,20.18233333333333,15.922333333333334,15.542666666666667,12.341,8.932666666666668,,105.51333333333334,130.1525,433.51666666666665,,,,2.7789999999999998e-14,94.90299999999999,121.47333333333331,
5675,2CXO J104406.7+585131,,1.00007e-15,2.8147e-16,1.4301500000000002e-16,6.495699999999998e-16,1.9666666666666673e-15,6.6e-16,,,,,24.9,,,,,,,,27.80133333333333,67.92975,388.5,,,,3.3299999999999997e-15,24.2245,42.16666666666666,
5676,2CXO J104406.8+590934,,3.2576500000000004e-15,8.064475e-16,5.52775e-16,2.0707750000000002e-15,3.26e-15,9.800000000000001e-16,,,,,,,,16.19633333333333,15.573666666666668,11.955999999999998,8.519666666666666,,45.79,45.01433333333333,205.7133333333333,,,,3.0699999999999998e-15,48.10166666666667,57.9665,
5677,2CXO J104407.9+584437,5.0085e-15,1.53265e-14,3.6858e-16,1.6335e-15,1.3606999999999999e-14,1.04975e-14,1.94e-15,,,22.733,7.247333333333333,20.402,19.773,19.476,14.627666666666668,13.511,10.375666666666666,7.889333333333332,,852.96,1584.706666666667,7125.480000000001,,,,1.5490000000000002e-14,645.3516666666667,1136.8339999999998,
5678,2CXO J104408.1+585926,9.17155e-16,1.1342999999999998e-14,3.46205e-15,2.2629e-15,6.0896999999999995e-15,1.475e-14,5.1e-15,,,22.57333333333333,22.548666666666666,23.09533333333333,22.1,21.83066666666667,15.777333333333335,15.455333333333336,12.321333333333332,8.725333333333333,,42.1045,50.2828,136.0414,,,,1.015e-14,62.331,53.3015,
5679,2CXO J104408.1-593426,1.7840500000000007e-15,2.7922e-15,1.4857000000000002e-16,8.853399999999997e-16,2.1395e-15,9.05e-15,,,,,,,,,,,,,,,,,,,,,,,
5680,2CXO J104408.8-593434,8.94265e-16,7.517949999999999e-14,5.20265e-14,1.3844e-14,8.83155e-15,5.82e-13,,,,,,,,,,,,,,,,,,,,,,,
5681,2CXO J104409.3+590002,7.2644e-16,9.6531e-15,1.84455e-15,2.1335999999999998e-15,6.607549999999999e-15,1.395e-14,3.9e-15,,,23.26033333333333,22.91566666666667,22.118333333333336,21.762666666666664,21.103,15.950666666666667,16.007,12.423,9.966000000000001,,66.738,64.15733333333334,174.54666666666665,,,,1.185e-14,80.46433333333333,47.3035,
5682,2CXO J104409.9+585224,,4.42795e-15,1.3155e-16,2.4171499999999997e-16,4.3600499999999995e-15,2.038e-15,1.6e-16,,,,,23.55,,,16.726333333333333,14.876,10.699333333333334,8.095,3.1e-15,150.55666666666667,1074.6857142857139,4086.057142857143,,,10.55,5.06e-15,64.37828571428571,401.82833333333326,
5683,2CXO J104410.3-594311,3.4083919999999997e-12,2.1758320000000004e-12,4.2605520000000016e-13,5.709505999999998e-13,1.2179238e-12,1.93e-11,,,,,,,,,,,,,,,,,6.26,5.97,5.721,,,,
5684,2CXO J104412.0+585458,,2.898e-15,,5.216399999999998e-16,2.5433e-15,3.3e-15,3.9e-16,,,,,,,,,,,,,,66.71233333333333,434.04,,,,5.8e-15,270.2,58.02200000000001,
5685,2CXO J104412.5+591629,,3.994850000000001e-15,1.2978e-15,5.2404e-16,2.2366499999999998e-15,7.14e-15,1.49e-15,,,,,,,,,,,,,19.9045,27.25866666666667,140.03666666666666,,,,5.71e-15,29.04366666666667,18.7795,
5686,2CXO J104412.8+591331,1.456e-15,1.0964499999999999e-14,4.664e-15,2.17275e-15,3.83145e-15,1.5e-14,5.5299999999999995e-15,,,22.12033333333333,22.106666666666666,21.69633333333333,21.33833333333333,20.51833333333333,16.001666666666665,15.419666666666664,11.842666666666664,8.426,,77.05799999999998,55.13666666666666,356.3766666666667,,,,8.47e-15,80.59366666666666,54.9775,
5687,2CXO J104415.5+584317,,1.48775e-14,6.10405e-16,1.16425e-15,1.33175e-14,1.055e-14,1.45e-15,22.201275000000006,21.70165,20.968333333333334,19.892666666666667,18.941,18.39733333333333,18.081333333333333,14.909,14.564999999999998,11.525,8.248,,213.515,444.66,1074.25,,,,1.692e-14,317.5,161.22500000000005,
5688,2CXO J104415.7+590101,1.2054e-14,7.000300000000002e-14,1.6208e-14,1.4694e-14,4.0477e-14,1.015e-13,3.026e-14,22.919675,21.464725,20.798,20.468,20.2375,19.831,19.839,16.24066666666667,15.423,12.134333333333334,8.176666666666668,,110.63,276.8825,563.8566666666667,,,,7.592e-14,71.8365,163.77666666666667,
5689,2CXO J104415.9-594023,2.40885e-13,1.41015e-14,2.629225e-15,3.1183750000000005e-15,7.374025e-15,6.57e-14,,,,,,,,,,,,,,,74.61,,14.064,13.1825,12.724,,3286.55,,
5690,2CXO J104417.5+584131,1.59555e-15,8.528800000000002e-15,9.976699999999999e-16,1.2977e-15,7.481650000000001e-15,8.104999999999999e-15,1.68e-15,,,25.166,23.25,22.523000000000003,22.039,21.221,17.48466666666667,16.174,12.265999999999998,8.684000000000001,,38.595666666666666,104.50825,311.08,,,,9.18e-15,31.43625,52.55633333333333,
5691,2CXO J104418.2+590642,6.712999999999999e-15,9.3398e-15,3.52615e-15,1.85805e-15,4.56075e-15,1.295e-14,5.1e-15,,,,,,,,,,,,,45.959,54.8428,128.0174,,,,8.03e-15,54.58375000000001,46.88925,
5692,2CXO J104422.6+591303,9.79424e-15,1.439775e-13,3.03235e-14,2.6627749999999997e-14,8.91555e-14,,,,,,,,,,,,,,,,,,,,,,,,
5693,2CXO J104422.6-592944,2.641175e-15,5.1180500000000004e-15,1.010405e-15,8.876125000000002e-16,3.44375e-15,2.7000000000000005e-14,,,,,,,,,,,,,,,,,15.683,14.520499999999998,14.657,,,,
5694,2CXO J104422.8+591748,,7.298399999999999e-15,7.800050000000001e-16,1.2086999999999999e-15,5.3479500000000005e-15,5.365e-15,1.34e-15,,,,,,,,17.124333333333336,16.906000000000002,12.529666666666666,8.749666666666664,,42.6405,46.15566666666667,162.43333333333334,,,,4.2e-15,45.21966666666666,51.9055,
5695,2CXO J104424.2+584630,,4.13945e-15,1.1704e-15,6.77945e-16,3.0300999999999997e-15,6.829999999999999e-15,1.35e-15,,,23.146,22.394,22.65,22.915,22.009,,,,,,8.22975,28.63966666666667,136.4416666666667,,,,3.68e-15,8.311866666666667,13.931,
5696,2CXO J104425.9-593339,2.758825e-15,5.393875e-15,2.3868e-15,1.7965750000000002e-15,1.4626e-15,9.19e-14,,,,,,,,,,,,,,4059.8,5806.1,,13.5665,12.875,12.523,,4951.95,4251.9,
5697,2CXO J104428.6+585430,1.67715e-15,1.0316e-14,2.34325e-15,1.9544e-15,6.014400000000002e-15,1.28e-14,3.7e-15,,,24.80966666666666,21.648000000000003,21.319000000000003,21.125999999999998,21.093000000000004,,,,,,11.1725,33.72533333333333,209.0,,,,1.149e-14,11.5698,10.58885,
5698,2CXO J104428.8+585118,1.9690000000000002e-15,1.4631000000000003e-14,4.0885999999999994e-15,2.988e-15,7.87505e-15,2.125e-14,6.45e-15,,,21.530999999999995,22.214000000000002,22.36,22.38966666666667,21.694000000000003,16.618,15.95,12.572333333333333,8.650333333333334,,28.2555,43.91966666666667,184.87,,,,1.665e-14,23.517,53.83750000000001,
5699,2CXO J104429.0-594143,9.8992e-14,1.30725e-14,2.7561e-15,3.2209000000000003e-15,7.776049999999999e-15,7.81e-14,,,,,,,,,,,,,,4542.85,25700.5,,12.6135,12.0445,11.8785,,7003.200000000002,13104.25,
5700,2CXO J104429.6+591534,1.0017e-15,2.033175e-14,4.5827500000000006e-15,3.1486249999999998e-15,1.4999899999999998e-14,1.55e-14,3.77e-15,,,22.85533333333333,21.93066666666667,21.82133333333334,21.855666666666664,21.22233333333333,15.104333333333335,14.784666666666665,12.334666666666665,8.438333333333333,,45.718,63.42100000000001,470.98666666666674,,,,1.4469999999999997e-14,41.031000000000006,54.22066666666666,
5701,2CXO J104431.4+590537,1.7569999999999998e-14,2.6948999999999995e-14,2.8710500000000004e-15,5.41475e-15,2.22275e-14,2.9650000000000005e-14,6.0799999999999994e-15,24.18273333333333,22.60575,21.216,21.206,20.61,20.584,20.118,16.59,15.313333333333333,11.560666666666664,8.588000000000001,,123.18666666666668,382.13250000000005,1513.3666666666668,,,,3.8410000000000004e-14,75.4135,213.58333333333331,
5702,2CXO J104431.7+384146,5.2827e-14,1.2522e-14,9.279850000000001e-15,2.4125999999999998e-15,4.491000000000001e-15,2.5e-14,,22.6997,20.81275,19.6542,19.4642,19.0996,18.9758,18.9118,14.896666666666668,13.714666666666664,10.852,8.174999999999999,,,,,,,,,,,
5703,2CXO J104432.0+590457,3.3342e-15,2.5241999999999998e-14,2.51e-16,4.551400000000001e-15,2.1755e-14,2.9733333333333336e-14,5.77e-15,,,,,22.8,,,16.451333333333334,15.497333333333332,11.922333333333334,9.117,,108.4,331.7825,996.0375,,,,4.492e-14,53.14825,187.4033333333333,
5704,2CXO J104432.5+065304,2.5991000000000004e-15,6.40945e-14,2.54725e-14,1.16065e-14,2.7973000000000002e-14,1.16e-13,,,20.83415,19.634285714285713,19.058714285714284,18.53771428571429,18.17771428571429,18.01928571428571,14.670333333333335,14.128,10.633666666666667,8.081333333333333,,,,,,,,,,,
5705,2CXO J104432.5-594351,1.318405e-15,2.99195e-15,9.6571e-16,1.017175e-15,1.2798999999999998e-15,2.17e-14,,,,,,,,,,,,,,,,,14.067,13.504000000000001,13.3495,,,,
5706,2CXO J104432.5-594406,9.2998e-16,6.257875e-16,1.6276999999999998e-16,3.9181e-16,3.1895250000000003e-16,,,,,,,,,,,,,,,47990.5,51407.5,,11.916999999999998,11.3565,10.6865,,49767.0,47713.5,
5707,2CXO J104432.6-593116,,2.3814500000000002e-14,4.7753999999999995e-15,5.81835e-15,1.3461000000000002e-14,9.24e-14,,,,,,,,,,,,,,,,,12.899,12.2765,12.0185,,,,
5708,2CXO J104432.8-573719,,3.2028e-14,1.9201e-14,3.819250000000001e-15,1.0727e-14,,,,,,,,,,,,,,,,,,,,,,,,
5709,2CXO J104433.0+585849,5.2555e-15,2.3736000000000002e-14,9.03685e-15,6.037350000000001e-15,1.0465000000000001e-14,4.22e-14,1.521e-14,22.694175,22.415775,21.288,21.031,20.599,20.469,20.305,15.907666666666666,15.570333333333332,11.973,8.658333333333333,,126.89666666666666,258.82,927.3333333333335,,,,2.864e-14,93.43375,177.47333333333336,
5710,2CXO J104433.7-594415,4.0562925e-13,2.433848e-13,1.7243604e-13,4.850784e-14,1.981377e-14,2.08e-12,,,,,,,,,,,,,,217585.0,75165.5,,7.3889999999999985,7.386,7.342,,326140.0,139135.0,
5711,2CXO J104436.3+584851,4.2094582499999986e-14,1.87845e-14,9.773224999999999e-15,2.914425e-15,6.393025e-15,2.68e-14,8.4e-15,23.32775,22.4193,21.766666666666666,21.240666666666666,21.044,20.683333333333334,20.166666666666668,16.037666666666667,15.496333333333332,13.124666666666664,8.899666666666667,,110.04666666666668,160.43,608.3533333333334,,,,1.1440000000000001e-14,107.025,126.34333333333332,
5712,2CXO J104437.4-593255,7.797873333333332e-15,4.775525e-14,3.827325e-14,6.964e-15,3.0678000000000003e-15,2.3e-13,,,,,,,,,,,,,,,,,8.613,8.5985,8.562000000000001,,,,
5713,2CXO J104439.1+384534,1.92025e-12,9.24055e-13,2.1674000000000002e-13,1.4606999999999995e-13,5.41735e-13,1.19e-12,,18.19475,18.0486,16.800428571428572,12.042666666666667,14.829571428571429,14.465000000000002,14.292285714285713,11.495666666666665,11.144333333333336,7.973,5.777333333333334,,,,,13.7975,13.1555,12.642999999999999,,,,
5714,2CXO J104439.1-592035,2.2251499999999998e-14,6.075800000000001e-15,1.8500499999999998e-15,1.37895e-15,3.0826e-15,3.35e-14,,,,,,,,,,,,,,,,,13.908,13.36,13.119500000000002,,,,
5715,2CXO J104439.4+591340,5.334497500000001e-14,3.8249499999999984e-14,1.226275e-14,8.021675e-15,2.066025e-14,5.01e-14,1.6990000000000002e-14,23.57685,21.99775,22.19533333333333,21.947333333333336,21.51666666666667,20.940666666666672,20.250999999999998,,,,,,109.70333333333332,113.4475,432.7866666666666,,,,3.803e-14,112.3525,111.1,
5716,2CXO J104441.8+590259,,4.9489e-15,2.5486000000000004e-15,1.1982e-15,1.98825e-15,8.199999999999999e-15,3.25e-15,,,,,,,,,,,,,36.676,40.124666666666656,436.12000000000006,,,,2.73e-15,27.83433333333333,31.4875,
5717,2CXO J104441.8-594656,1.58695e-15,9.445199999999996e-14,6.1599e-14,2.1264e-14,1.1572999999999998e-14,6.059999999999999e-13,,,,,,,,,,,,,,,,,7.797999999999999,7.735,7.6389999999999985,,,,
5718,2CXO J104442.6+591919,2.953e-14,2.3336000000000002e-14,6.249900000000001e-15,3.2958e-15,1.41695e-14,2.525e-14,6.909999999999999e-15,,,,,,,,17.361,16.168000000000006,12.039666666666667,8.866,,35.434,43.951,159.89333333333337,,,,1.981e-14,31.51133333333333,52.005,
5719,2CXO J104442.6-594123,1.1754000000000001e-15,3.0044499999999997e-15,1.8880599999999999e-16,1.12325e-15,1.7026999999999998e-15,5.700000000000001e-14,,,,,,,,,,,,,,,,,13.997,12.834499999999998,12.105,,,,
5720,2CXO J104445.0-593354,1.8945625e-12,1.6050749999999998e-12,5.913874999999999e-13,3.703875e-13,6.512e-13,6.31e-12,,,,,,,,,7.271,6.723,8.251333333333333,1.9935,,,,,6.783,6.72,6.706,,,,
5721,2CXO J104445.3+585407,1.2146750000000002e-15,2.7909500000000003e-14,6.62885e-15,4.8801000000000006e-15,1.6834000000000002e-14,3.5e-14,1.0929999999999999e-14,23.87803333333333,22.37775,22.097,22.241,21.852,21.866,21.682,17.209666666666667,16.201666666666664,12.196333333333332,9.209,,53.09633333333333,81.86425,213.0,,,,2.883e-14,50.10375,58.852,
5722,2CXO J104447.8-594606,4.44115e-15,2.72085e-15,2.2642500000000003e-16,8.338449999999998e-16,1.7819000000000004e-15,4.37e-14,,,,,,,,,,,,,,,,,14.2605,13.438,13.158,,,,
5723,2CXO J104448.3-522531,2.2580000000000003e-12,1.286525e-12,8.958624999999998e-13,3.194225e-13,6.5803e-14,1.1e-11,,,,,,,,,,,,,,1914.4,963.395,161130.0,10.982999999999999,11.07,10.357000000000001,,677.585,768.325,
5724,2CXO J104448.9-594343,1.6091999999999998e-15,1.278e-14,2.8901e-15,3.4963500000000005e-15,6.7230000000000006e-15,6.04e-14,,,,,,,,,,,,,,,,,13.0805,12.3015,11.9965,,,,
5725,2CXO J104451.3+591946,3.60135e-13,2.94415e-14,1.9550999999999998e-15,3.3695999999999998e-15,2.49505e-14,3.135e-14,5.4e-15,22.647600000000004,21.97745,21.57166666666667,20.726333333333333,19.802000000000003,19.387,19.101,14.861333333333334,14.101,11.177666666666667,8.750333333333334,,385.83333333333326,807.1374999999998,2747.5,,,,4.0360000000000004e-14,287.2725,504.66666666666674,
5726,2CXO J104451.7+063547,,5.93405e-14,2.8455000000000003e-14,8.813750000000002e-15,2.43955e-14,,,,16.87176666666667,16.205000000000002,11.48988888888889,14.210857142857142,13.891714285714285,13.667428571428573,11.036,10.687000000000001,6.949000000000002,4.6466666666666665,,,,,13.998,13.257,12.8565,,,,
5727,2CXO J104451.8+585443,,1.49225e-14,5.45665e-15,1.6137e-15,8.407299999999999e-15,1.375e-14,4.14e-15,25.1019,23.28185,23.708,22.749,22.148000000000003,22.123,21.931,17.026333333333334,16.115,11.806,8.317333333333332,,42.624666666666656,63.156000000000006,195.86666666666667,,,,1.285e-14,34.7545,47.32133333333334,
5728,2CXO J104452.0+384007,4.2053000000000003e-13,4.94325e-14,2.4272499999999998e-14,1.6813e-14,9.765e-15,9.91e-14,,21.60185,20.66235,20.5266,20.2364,20.182,20.175400000000003,19.956200000000006,15.543666666666667,14.88,11.822666666666667,8.311666666666667,,,,,,,,,,,
5729,2CXO J104452.2+591415,7.7702e-16,2.4861500000000004e-15,7.590500000000002e-16,2.4998e-16,1.3749500000000004e-15,3.855e-15,9.1e-16,,,,,,,,,,,,,11.9197,35.47666666666667,110.18333333333334,,,,3.8299999999999995e-15,7.469933333333333,23.1505,
5730,2CXO J104452.3+590306,5.1660000000000004e-14,6.03255e-15,1.118255e-15,1.01775e-15,2.99815e-15,,,,,,,,,,,,,,,,,,,,,,,,
5731,2CXO J104452.8+590633,,2.1578999999999998e-14,1.433965e-15,2.6299e-15,1.7521500000000002e-14,2.01e-14,4.19e-15,,,,,,,,15.362666666666668,15.282333333333336,12.150333333333334,8.738999999999999,,71.905,53.48133333333334,209.66666666666663,,,,2.394e-14,99.71666666666664,71.399,
5732,2CXO J104454.4+590435,3.1835e-15,3.5148e-14,6.707749999999999e-16,3.5508000000000004e-15,3.1290499999999997e-14,,,,,,,,,,,,,,,,,,,,,,,,
5733,2CXO J104454.8+592134,3.7127999999999996e-14,4.6747e-14,1.2730500000000001e-14,1.1484e-14,2.4307499999999998e-14,6.705e-14,2.094e-14,22.926775,20.355225,19.3758,19.3638,19.038400000000006,19.0954,19.1308,15.032000000000002,13.997666666666667,11.242,8.147,2.51e-14,330.64,794.3916666666668,1389.0112,,,,4.812e-14,203.12,515.9259999999999,
5734,2CXO J104455.7+065538,3.43345e-10,2.998e-13,6.587150000000001e-14,5.00065e-14,1.8464e-13,,,,21.6409,20.121,19.4674,18.978,18.538400000000006,18.1478,14.211,13.568,10.584333333333333,7.9063333333333325,,,,,,,,,,,
5735,2CXO J104456.6+585526,,3.5563999999999995e-14,1.0545999999999999e-14,7.4747e-15,1.7448500000000003e-14,5.595e-14,2.048e-14,23.85205,22.4643,21.678,21.651,21.324,21.118,20.904,,,,,,75.65433333333334,111.52925,332.5933333333333,,,,4.499e-14,74.494,85.036,
5736,2CXO J104457.4-595429,1.4923666666666667e-15,7.5697e-14,3.771275e-14,1.77605e-14,2.0363000000000004e-14,4.390000000000001e-13,,,,,,,,,,,,,,48561.5,18798.5,1147.25,9.6155,9.1125,8.942499999999997,,77442.5,32588.0,
5737,2CXO J104459.6+365604,,1.9415999999999998e-14,1.26495e-15,6.346750000000001e-15,1.2685e-14,1.64e-14,1.5e-14,21.1553,20.53075,17.8634,12.030500000000002,16.836,16.6662,16.602999999999998,12.818,11.559666666666665,8.700000000000001,6.314,,,,,15.645999999999999,15.107999999999999,14.3535,,,,
5738,2CXO J104501.0-594515,5.3478e-15,4.77025e-14,2.74255e-14,1.0891e-14,9.698350000000001e-15,2.33e-13,,,,,,,,,,,,,,,,,12.6045,12.1255,12.0135,,,,
5739,2CXO J104502.2-594536,1.6041000000000004e-15,4.0253e-15,9.406549999999999e-16,1.0190149999999999e-15,2.22055e-15,3.18e-14,,,,,,,,,,,,,,,,,14.276,13.354000000000001,13.0505,,,,
5740,2CXO J104502.9+584713,4.0804499999999995e-15,1.13625e-14,3.9569e-15,2.3894e-15,5.5893e-15,1.895e-14,5.67e-15,,,,,,,,15.830333333333336,15.512,12.152666666666667,8.719999999999999,,54.151666666666664,101.6055,213.03333333333333,,,,1.42e-14,37.86375,66.26,
5741,2CXO J104503.3+591242,6.17735e-14,7.2913e-14,1.68875e-14,1.4193000000000003e-14,4.25315e-14,9.4e-14,2.8010000000000002e-14,24.3997,23.18255,23.255333333333336,22.26,21.912000000000006,21.740666666666666,20.845,16.164333333333335,15.505999999999998,12.193333333333333,8.488999999999999,,69.2632857142857,131.72,136.2057142857143,,,,8.703e-14,48.075375,109.86,
5742,2CXO J104503.5-594103,7.96376e-13,5.355700000000001e-12,2.864018e-13,1.908866e-13,5.367240000000001e-12,7.53e-12,,,,,,,,,,,,,1.5699999999999997e-10,,,,1.658,1.073,0.171,,,,
5743,2CXO J104505.0+585947,2.4627e-15,2.196225e-14,5.726100000000001e-17,2.7316250000000003e-16,2.225525e-14,,,,,,,,,,,,,,,,,,,,,,,,
5744,2CXO J104505.7-594606,1.6704e-15,4.61215e-15,1.4700850000000001e-15,6.554350000000002e-16,2.7543000000000002e-15,1.24e-14,,,,,,,,,,,,,,,,,14.817,13.8665,13.4755,,,,
5745,2CXO J104505.9+592125,,3.8507500000000005e-15,2.7271999999999997e-16,8.229250000000001e-16,3.2374499999999998e-15,,1.23e-15,,,,,,,,,,,,,58.655,94.928,292.64,,,,5.28e-15,59.605,84.04650000000002,
5746,2CXO J104506.5+583955,,6.21175e-15,2.1324000000000001e-16,8.729700000000002e-16,5.3661999999999995e-15,6.12e-15,8e-16,,,,,,,,,,,,,23.8575,36.258,188.19866666666667,,,,9.3e-15,20.458666666666666,16.2985,
5747,2CXO J104507.0+583629,2.1880500000000002e-14,2.59695e-14,8.636700000000001e-15,4.69525e-15,1.2817500000000001e-14,3.0600000000000003e-14,1.015e-14,22.04905,21.782,20.333142857142857,18.56971428571429,17.680857142857143,17.259571428571437,17.007,13.186333333333332,13.1,11.59666666666667,8.898333333333332,,400.3,653.4066666666668,672.46,15.668,15.1025,14.724,2.361e-14,,261.365,
5748,2CXO J104507.2+584823,6.7312e-14,4.65255e-15,8.686099999999998e-16,4.5826e-16,3.6699500000000004e-15,5.305e-15,1.26e-15,,,,,,,,,,,,,,40.0,209.0,,,,6.53e-15,9.2,,
5749,2CXO J104508.2-594607,9.0805e-15,2.3204e-13,3.93225e-14,6.663900000000001e-14,1.30305e-13,9.86e-13,,,,,,,,,,,,,,67124.0,28179.5,,9.276,8.965,8.8075,,95678.5,42236.0,
5750,2CXO J104511.1+591625,2.68265e-14,,,2.0435000000000006e-14,5.4189499999999996e-14,1.4649999999999998e-13,4.692e-14,22.7475,22.514375,19.2598,19.051,19.045,18.7182,18.7524,15.639666666666665,14.631333333333332,11.657333333333336,8.32,,228.002,542.4816666666667,570.7134,,,,1.1416e-13,156.355,355.7340000000001,
5751,2CXO J104511.6+591037,6.403050000000002e-16,1.4029e-14,4.197650000000001e-15,2.09095e-15,7.991050000000001e-15,1.74e-14,5.34e-15,,,,,,,,16.583,15.820333333333332,12.404333333333335,8.789333333333332,,36.749,54.60033333333333,105.83733333333332,,,,1.812e-14,30.650666666666666,38.2885,
5752,2CXO J104512.6+590210,3.1592500000000002e-15,3.4901e-14,1.1518000000000001e-14,6.452700000000002e-15,1.57935e-14,4.605e-14,1.628e-14,,,22.47733333333333,22.458000000000002,22.41533333333333,22.31833333333333,21.427,15.782000000000002,15.74233333333333,12.012,8.866,,37.1065,54.89666666666667,174.0,,,,3.425e-14,37.059333333333335,46.08450000000001,
5753,2CXO J104512.8+590324,1.3288e-15,8.41095e-15,6.68155e-16,1.7029500000000002e-15,6.453250000000001e-15,9.65e-15,2.36e-15,,,,,,,,17.487000000000002,16.099,12.485666666666665,8.805,,36.4645,62.11266666666666,190.6533333333333,,,,8.43e-15,26.820666666666664,53.889,
5754,2CXO J104513.5+584056,,1.0823000000000001e-14,5.01205e-16,9.36035e-16,9.98285e-15,7.920000000000002e-15,1.13e-15,,,24.21233333333333,22.631999999999998,21.077666666666673,20.049666666666667,19.73566666666667,15.314666666666668,15.317333333333332,12.75,8.673333333333332,,132.23,81.548,165.14333333333332,,,,1.213e-14,161.7,102.735,
5755,2CXO J104514.3+584925,,1.3546e-14,1.156855e-15,1.9386e-15,1.01987e-14,1.255e-14,2.69e-15,,,23.143,22.34133333333333,21.894666666666666,21.145666666666667,20.718333333333334,15.934666666666667,15.844333333333333,12.428666666666668,8.863666666666667,,82.82600000000002,95.20925,399.83,,,,1.513e-14,86.167,96.36266666666668,
5756,2CXO J104516.2+591852,8.9221e-16,2.05685e-14,4.9238500000000005e-15,4.4935e-15,1.17655e-14,3.5849999999999994e-14,1.003e-14,,,23.42,22.34666666666667,21.349,21.244666666666664,20.848333333333333,16.136666666666667,16.400333333333332,12.410333333333336,8.916333333333332,,55.4515,66.984,168.97333333333333,,,,2.9769999999999996e-14,62.881,52.6815,
5757,2CXO J104516.3+591133,1.7250000000000002e-13,4.849800000000001e-15,2.0024999999999997e-15,1.35785e-15,1.7422499999999999e-15,7.15e-15,2.98e-15,,,22.795333333333332,22.19233333333333,21.829,21.559,20.845,,,,,,59.91833333333333,80.68275,342.0366666666667,,,,5.14e-15,51.34475,57.22533333333334,
5758,2CXO J104517.7+590653,8.769e-15,1.7443000000000002e-14,3.9869e-15,3.693699999999999e-15,9.7601e-15,1.915e-14,7.290000000000001e-15,,,21.668000000000006,20.969,21.334,21.24,20.591,,,,,,22.6005,52.01733333333333,209.0,,,,2.45e-14,17.659333333333333,34.1095,
5759,2CXO J104518.6+590706,1.98655e-14,3.3064e-14,1.1076999999999999e-14,5.89895e-15,1.64345e-14,3.89e-14,1.494e-14,,,22.47933333333333,22.35233333333333,21.738000000000003,21.283,21.217666666666673,16.87666666666667,16.145333333333333,12.042,8.697666666666665,,24.234,33.648666666666664,154.19,,,,3.215e-14,26.739,26.3505,
5760,2CXO J104518.9-592920,3.57025e-15,4.1572500000000004e-14,2.5621249999999998e-14,9.83895e-15,6.361475e-15,2.3e-13,,,,,,,,,,,,,,,,,12.564,12.0885,11.978000000000002,,,,
5761,2CXO J104521.4+591107,1.499e-13,3.5347e-15,1.57575e-16,4.2671e-16,2.99345e-15,2.62e-15,3.7999999999999996e-16,,,,,,,,16.192999999999998,16.123333333333335,12.147666666666668,8.932333333333334,,49.82250000000001,39.598,57.5595,,,,2.85e-15,66.4865,34.6935,
5762,2CXO J104521.9+555734,9.650150000000002e-16,9.71895e-15,9.350949999999999e-16,3.10435e-15,6.0978e-15,1.5e-14,,,,,,,,,,,,,,,,,,,,,,,
5763,2CXO J104522.3+384750,,2.70995e-14,6.1865499999999995e-15,8.669900000000002e-15,1.25465e-14,,,21.1922,19.5654,19.0506,19.015,18.754,18.7308,18.8278,14.99,13.835333333333333,10.937333333333333,8.322000000000001,,,,,,,,,,,
5764,2CXO J104526.8+591333,6.021250000000001e-16,8.658150000000001e-15,,1.23385e-15,7.904349999999998e-15,8.914999999999998e-15,1.0599999999999999e-15,,,,,,,,16.180333333333333,16.356333333333335,12.122666666666666,8.229,,50.028,80.09966666666666,534.3233333333334,,,,1.577e-14,53.37000000000001,48.0885,
5765,2CXO J104528.4+583651,1.2253e-15,3.9509e-15,5.316749999999999e-16,4.4277e-16,3.4098e-15,3.4e-15,1.01e-15,,,23.696,22.801,22.2435,22.17,21.634,,,,,,36.7805,86.23899999999999,401.55666666666673,,,,2.07e-15,24.08825,56.099500000000006,
5766,2CXO J104530.1+585237,,9.32345e-15,2.8961500000000003e-15,3.60235e-15,3.8935499999999995e-15,1.95e-14,7.14e-15,,,22.733,22.38,22.213,21.788,21.526,16.94366666666666,16.022000000000002,12.028666666666664,8.621,,35.92333333333333,81.4205,219.09666666666664,,,,1.742e-14,25.56975,43.69633333333334,
5767,2CXO J104533.5+591312,,3.1897500000000002e-15,5.19665e-16,9.552349999999996e-16,2.07985e-15,3.695e-15,1.49e-15,,,,,,,,,,,,,9.2053,29.449,209.0,,,,2.56e-15,5.810133333333333,11.817,
